BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3417.81,192.9
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24063.44,10530
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13302.07,4677.68
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,63.59,63.59
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,917274.9,342543.76
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,917274.9,342543.76
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7016.66,3966.66
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7016.66,3966.66
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,INTERN ALLOWANCES,OFFICE TOTALS:,7016.66,3966.66
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,58.99,-70.79
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,793297.91,276661.53
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1943.15,1780.23
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,77769.99,28599.31
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4120.14,1634.79
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19555,8185
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6350.01,3389.32
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2160,720
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,905255.19,320899.39
R000606,2019 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,905255.19,320899.39
R000606,2019 HON. JAMIE RASKIN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13666.67,13666.67
R000606,2019 HON. JAMIE RASKIN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13666.67,13666.67
R000606,2019 HON. JAMIE RASKIN,INTERN ALLOWANCES,OFFICE TOTALS:,13666.67,13666.67
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3548.4,993.48
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,812648.64,271998.55
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43439.86,10884.18
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41200.05,13870.2
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,954.22,74.75
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,34052.96,11553.99
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7814.69,1574.31
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3058.23,999
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,946717.05,311948.46
R000601,2019 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,946717.05,311948.46
R000601,2019 HON. JOHN RATCLIFFE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12275.84,6979.92
R000601,2019 HON. JOHN RATCLIFFE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12275.84,6979.92
R000601,2019 HON. JOHN RATCLIFFE,INTERN ALLOWANCES,OFFICE TOTALS:,12275.84,6979.92
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11704.15,3758.75
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,612518.44,198828.84
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35941.69,12985.66
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58833.97,22228.94
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8388.46,7083.98
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32847.34,9635
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22756.45,6281.35
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,782990.5,260802.52
R000585,2019 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,782990.5,260802.52
R000585,2019 HON. TOM REED,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17879.88,9364.91
R000585,2019 HON. TOM REED,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17879.88,9364.91
R000585,2019 HON. TOM REED,INTERN ALLOWANCES,OFFICE TOTALS:,17879.88,9364.91
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2945.49,1111.94
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,504913.81,175624.96
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11557.83,5875.25
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45096.77,15628.26
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3653.15,237.47
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22905,7635
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,39074.55,15600.14
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3015.29,422.7
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,633161.89,222135.72
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,633161.89,222135.72
R000610,2019 HON. GUY RESCHENTHALER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7350,4300
R000610,2019 HON. GUY RESCHENTHALER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7350,4300
R000610,2019 HON. GUY RESCHENTHALER,INTERN ALLOWANCES,OFFICE TOTALS:,7350,4300
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,653.78,222.04
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,799907.98,260466.66
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21502.32,8061.51
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62840.76,20492.56
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1262.33,1073.31
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36605.7,11580
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10328.29,3710.39
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4666.13,1340.17
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,937767.29,306946.64
R000602,2019 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,937767.29,306946.64
R000602,2019 HON. KATHLEEN M. RICE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1120,1120
R000602,2019 HON. KATHLEEN M. RICE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1120,1120
R000602,2019 HON. KATHLEEN M. RICE,INTERN ALLOWANCES,OFFICE TOTALS:,1120,1120
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3096.65,437.31
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,713403.24,233952.76
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,70122.4,33043.46
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75603.36,30330.28
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1571.44,601.29
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32265,10755
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12355.24,5499.06
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4338.81,2222.66
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,912756.14,316841.82
R000597,2019 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,912756.14,316841.82
R000597,2019 HON. TOM RICE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17320,10080
R000597,2019 HON. TOM RICE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17320,10080
R000597,2019 HON. TOM RICE,INTERN ALLOWANCES,OFFICE TOTALS:,17320,10080
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,949.98,352.91
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,686049.87,232749.96
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44243.11,11746.17
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79754.13,29967.71
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7052.63,167.65
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18955,5685
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7426.21,2747.99
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3836.58,1176
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,848267.51,284593.39
R000588,2019 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,848267.51,284593.39
R000588,2019 HON. CEDRIC L. RICHMOND,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12219.94,12219.94
R000588,2019 HON. CEDRIC L. RICHMOND,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12219.94,12219.94
R000588,2019 HON. CEDRIC L. RICHMOND,INTERN ALLOWANCES,OFFICE TOTALS:,12219.94,12219.94
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3339.61,2061.59
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,676911.44,223936.08
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25873.27,9691.69
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,63419.73,21315.54
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5523.46,469.46
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43045,9045
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9558.05,1968.7
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7482.9,1298.49
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,835153.46,269786.55
R000611,2019 HON. DENVER RIGGLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,835153.46,269786.55
R000611,2019 HON. DENVER RIGGLEMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11567.5,6490
R000611,2019 HON. DENVER RIGGLEMAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11567.5,6490
R000611,2019 HON. DENVER RIGGLEMAN,INTERN ALLOWANCES,OFFICE TOTALS:,11567.5,6490
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1005,438.54
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,700086.16,235319.45
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35714.54,11964.33
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,54423.65,20644.29
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,648.74,0
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31333,10287
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9307.3,744.31
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,18728.49,17469.99
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,851246.88,296867.91
R000591,2019 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,851246.88,296867.91
R000591,2019 HON. MARTHA ROBY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13791.79,7291.79
R000591,2019 HON. MARTHA ROBY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13791.79,7291.79
R000591,2019 HON. MARTHA ROBY,INTERN ALLOWANCES,OFFICE TOTALS:,13791.79,7291.79
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1269.56,486.34
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,808722.71,273324.23
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53323.82,17272.08
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,69557.46,26072.44
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2225.13,383.16
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18779.28,3829.78
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17734.46,9879.99
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4118.98,1924.05
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,975731.4,333172.07
R000373,2019 HON. CATHY MCMORRIS RODGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,975731.4,333172.07
R000373,2019 HON. CATHY MCMORRIS RODGERS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7463.33,3143.33
R000373,2019 HON. CATHY MCMORRIS RODGERS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7463.33,3143.33
R000373,2019 HON. CATHY MCMORRIS RODGERS,INTERN ALLOWANCES,OFFICE TOTALS:,7463.33,3143.33
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5424.87,3081.7
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,719408.45,253686.14
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38313.11,14563
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,50519.22,14716.49
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1532.36,958.41
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40126.55,14407.5
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9183.45,2675.69
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1710,420
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,866218.01,304508.93
R000582,2019 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,866218.01,304508.93
R000582,2019 HON. DAVID P. ROE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1700,1700
R000582,2019 HON. DAVID P. ROE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1700,1700
R000582,2019 HON. DAVID P. ROE,INTERN ALLOWANCES,OFFICE TOTALS:,1700,1700
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3026.5,1003
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,693626.12,245626.28
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28348.74,9541.87
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81003.87,27102.27
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,909.43,239.8
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23384.64,6075
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6842.54,3125.51
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2247.66,624.78
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,839389.5,293338.51
R000395,2019 HON. HAROLD ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,839389.5,293338.51
R000395,2019 HON. HAROLD ROGERS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17220,10380
R000395,2019 HON. HAROLD ROGERS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17220,10380
R000395,2019 HON. HAROLD ROGERS,INTERN ALLOWANCES,OFFICE TOTALS:,17220,10380
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1634.95,313.11
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,766015.9,255205.56
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27433.12,5865.85
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45876.38,15366.95
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,607.46,150.55
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38791.7,12681.02
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21436.55,1987.01
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2098,2098
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,903894.06,293668.05
R000575,2019 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,903894.06,293668.05
R000575,2019 HON. MIKE ROGERS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10333.35,5200.01
R000575,2019 HON. MIKE ROGERS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10333.35,5200.01
R000575,2019 HON. MIKE ROGERS,INTERN ALLOWANCES,OFFICE TOTALS:,10333.35,5200.01
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,53557.82,17342.86
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,675182.84,230147.72
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12338.38,2179.03
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24683.4,6870.13
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,75602.14,23438.78
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33850,11400
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13825.94,2285.31
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4004.91,1871.31
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,893045.43,295535.14
R000607,2019 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,893045.43,295535.14
R000607,2019 HON. FRANCIS ROONEY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2573.33,2573.33
R000607,2019 HON. FRANCIS ROONEY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2573.33,2573.33
R000607,2019 HON. FRANCIS ROONEY,INTERN ALLOWANCES,OFFICE TOTALS:,2573.33,2573.33
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1302.35,385.91
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,581558.71,218458.25
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35678.36,11030.63
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34675.5,16960.24
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2101.62,399.98
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31816.88,10584.88
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15740.67,4167.23
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9960.3,2755.18
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,712834.39,264742.3
R000612,2019 HON. JOHN W. ROSE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,712834.39,264742.3
R000612,2019 HON. JOHN W. ROSE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5833.33,4066.66
R000612,2019 HON. JOHN W. ROSE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5833.33,4066.66
R000612,2019 HON. JOHN W. ROSE,INTERN ALLOWANCES,OFFICE TOTALS:,5833.33,4066.66
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,776.44,215.98
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,694769.93,248399.97
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23808.52,7435.12
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,68058.92,26552.75
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5669.05,2204.79
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,46364.44,13085.46
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,30929.58,3275.23
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15388.35,2390.73
R000613,2019 HON. MAX ROSE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,885765.23,303560.03
