BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
R000600,2018 HON. AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9137.58,4614.04
R000600,2018 HON. AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,528.44,528.44
R000600,2018 HON. AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,583898.17,301548.18
R000600,2018 HON. AMATA COLEMAN RADEWAGEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,583898.17,301548.18
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,97.47,138.8
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,484077.76,252750.02
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,859.36,783.93
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44962.54,25087.72
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2644.89,2300.04
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6280,3750
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3979.04,1505.56
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,429.09,0
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,543330.15,286316.07
R000606,2018 HON. JAMIE RASKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,543330.15,286316.07
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3674.76,2625.99
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,435032.78,219366.21
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29071.57,20928.46
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25586.53,16385.77
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1235.57,868.11
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22675.03,11317.31
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5389.44,2879.74
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3122.4,1561.2
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,525788.08,275932.79
R000601,2018 HON. JOHN RATCLIFFE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,525788.08,275932.79
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11167.12,8707.43
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,403082.97,190542.15
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20295.01,12548.1
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36618.43,21187.96
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10392.91,10120.09
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13169.25,9286.75
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13193.2,8682.09
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4830.75,3999.52
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,512749.64,265074.09
R000585,2018 HON. TOM REED,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,512749.64,265074.09
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,580.48,187.9
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,467782.54,234734.85
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13093.02,9036.1
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39173.2,22927.15
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,373.15,170
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23775,12180
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1601.04,1064.65
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3000,0
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,549378.43,280300.65
R000578,2018 HON. DAVID G. REICHERT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,549378.43,280300.65
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1911.36,1143.79
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,489078.86,237614.42
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33465.66,29109.3
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37475.88,21933.21
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1440.03,188.13
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11970,6090
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26517.94,11049.9
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2193.85,1080.76
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,604053.58,308209.51
R000586,2018 HON. JAMES B. RENACCI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,604053.58,308209.51
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,275.27,235.91
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,427328.09,222111.96
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12023.95,7295.54
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39690.67,23197.44
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1375.45,289.8
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13104.4,6824.4
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8599.38,4139.05
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720,360
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,503117.21,264454.1
R000602,2018 HON. KATHLEEN M. RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,503117.21,264454.1
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4106.74,2168.14
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,456318.07,227487.62
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41426.92,23900.56
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42395.63,26921.36
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1812.17,1460.78
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10914.68,6478.56
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6795.47,2877.32
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2508.32,1788.08
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,566278,293082.42
R000597,2018 HON. TOM RICE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,566278,293082.42
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23864.16,198.09
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,384167.11,193212.68
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15941.83,10909.82
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,47159.27,24983.15
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1236.09,833.13
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15490.8,6324.9
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8738.34,6596.6
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3119.28,1701.78
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,499716.88,244760.15
R000588,2018 HON. CEDRIC L. RICHMOND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,499716.88,244760.15
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,924.33,823.64
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,507578.64,257266.67
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23123.14,16585.21
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30410.44,19247.27
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,369.75,369.75
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11392,7180
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3599.57,1903.99
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1193.38,532.8
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,578591.25,303909.33
R000591,2018 HON. MARTHA ROBY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,578591.25,303909.33
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,253.8,190.02
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,492704.25,260036.16
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11104.61,6855.41
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60719.64,41296.85
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34392.83,30367.62
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13951.85,10356.85
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6487.12,4076.74
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5877.4,4926.7
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,625491.5,358106.35
R000360,2018 HON. LISA BLUNT ROCHESTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,625491.5,358106.35
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1493.37,959.93
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440733.39,221366.69
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31941.8,25311.07
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23425,13926.92
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,915.86,548.71
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22735.2,12505.2
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1476.92,854.08
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1632,591
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,524353.54,276063.6
R000582,2018 HON. DAVID P. ROE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,524353.54,276063.6
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2429.11,1666.74
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,435921.13,222285.96
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15429.5,12678.62
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42836.32,27712.06
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1678.47,224.49
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13730,6100
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4727.04,2965.45
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2048,1171.5
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,518799.57,274804.82
R000395,2018 HON. HAROLD  ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,518799.57,274804.82
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1562.26,1182.05
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,508677.79,262477.77
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16700.28,14487.66
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26115.88,12683.13
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,480.01,320.55
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13470.54,7665.27
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3854.86,2426.94
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1704,1704
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,572565.62,302947.37
R000575,2018 HON. MIKE ROGERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,572565.62,302947.37
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1173.99,545.56
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,525249.99,265261.08
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14680.02,5830.86
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48259.46,21634.77
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,732.66,206.65
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23409.88,12804.88
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2648.95,1146.28
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,120,60
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,616274.95,307490.08
R000409,2018 HON. DANA ROHRABACHER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,616274.95,307490.08
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37406.51,5205.04
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,464493.27,249132.15
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37141.58,22699.65
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18066.14,9845.53
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,61952.19,26739.38
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9596.68,5721.55
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5424.62,2499.58
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3664.42,2156.71
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,637745.41,323999.59
R000592,2018 HON. TODD ROKITA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,637745.41,323999.59
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,57879.21,25569.28
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440418.59,221573.15
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9848.44,4858.27
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14450.65,7206.38
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,87156.64,30679.99
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8925,5355
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7043.43,2375.26
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8991.24,8335.44
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,634713.2,305952.77
R000607,2018 HON. FRANCIS ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,634713.2,305952.77
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1371.51,212.92
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,455385.92,244502.63
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17888.33,9969.67
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22123.07,13914.46
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,413.85,294
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9300,5580
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6518.64,3425.17
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1896,948
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,514897.32,278846.85
R000583,2018 HON. THOMAS J. ROONEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,514897.32,278846.85
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,761.4,459.82
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,544572.3,298489.02
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31302.89,19352.67
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,52072.7,26474.46
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4200.72,2990.7
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12105.85,6908.67
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7591.39,3417.69
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,600,300
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,653207.25,358393.03
R000435,2018 HON. ILEANA ROS-LEHTINEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,653207.25,358393.03
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,658.75,605.44
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,465177.23,230955.55
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26202.26,12931.2
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34036.83,17427.82
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1444.84,712.99
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25406,10973
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3500.18,1155.72
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3825.1,1836.79
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,560251.19,276598.51
R000608,2018 HON. JACKY ROSEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,560251.19,276598.51
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11852.6,9649.86
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,455349.91,240916.64
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18457.32,15551.99
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30580.55,18748.6
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34200.26,32437.86
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9300,5580
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6327.91,3413.83
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1563.9,713.55
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,567632.45,327012.33
R000580,2018 HON. PETER J. ROSKAM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,567632.45,327012.33
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3665.46,1528.98
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,398658.57,190811.05
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38959.64,27111.96
