BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
R000515,HON. BOBBY L. RUSH,2012,2012Q1,FRANKED MAIL,"1,222.01","1,222.01"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,PERSONNEL COMPENSATION,"258,540.21","258,540.21"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,TRAVEL,"7,270.96","7,270.96"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","29,930.35","29,930.35"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,PRINTING AND REPRODUCTION,537.65,537.65
R000515,HON. BOBBY L. RUSH,2012,2012Q1,OTHER SERVICES,"13,700.59","13,700.59"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,SUPPLIES AND MATERIALS,"4,149.53","4,149.53"
R000515,HON. BOBBY L. RUSH,2012,2012Q1,EQUIPMENT,"4,089.46","4,089.46"
R000570,HON. PAUL RYAN,2012,2012Q1,FRANKED MAIL,"2,950.39","2,950.39"
R000570,HON. PAUL RYAN,2012,2012Q1,PERSONNEL COMPENSATION,"219,871.70","219,871.70"
R000570,HON. PAUL RYAN,2012,2012Q1,TRAVEL,"6,848.99","6,848.99"
R000570,HON. PAUL RYAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","18,940.13","18,940.13"
R000570,HON. PAUL RYAN,2012,2012Q1,PRINTING AND REPRODUCTION,"2,161.92","2,161.92"
R000570,HON. PAUL RYAN,2012,2012Q1,OTHER SERVICES,"5,340.20","5,340.20"
R000570,HON. PAUL RYAN,2012,2012Q1,SUPPLIES AND MATERIALS,870.98,870.98
R000570,HON. PAUL RYAN,2012,2012Q1,EQUIPMENT,720.82,720.82
R000577,HON. TIM RYAN,2012,2012Q1,FRANKED MAIL,339.22,339.22
R000577,HON. TIM RYAN,2012,2012Q1,PERSONNEL COMPENSATION,"264,037.26","264,037.26"
R000577,HON. TIM RYAN,2012,2012Q1,TRAVEL,"5,423.48","5,423.48"
R000577,HON. TIM RYAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","16,363.19","16,363.19"
R000577,HON. TIM RYAN,2012,2012Q1,PRINTING AND REPRODUCTION,191.55,191.55
R000577,HON. TIM RYAN,2012,2012Q1,OTHER SERVICES,"7,013.50","7,013.50"
R000577,HON. TIM RYAN,2012,2012Q1,SUPPLIES AND MATERIALS,"4,720.51","4,720.51"
R000577,HON. TIM RYAN,2012,2012Q1,EQUIPMENT,679.41,679.41
S001177,HON. GREGORIO SABLAN,2012,2012Q1,FRANKED MAIL,"3,329.72","3,329.72"
S001177,HON. GREGORIO SABLAN,2012,2012Q1,PERSONNEL COMPENSATION,"234,650.04","234,650.04"
S001177,HON. GREGORIO SABLAN,2012,2012Q1,TRAVEL,"15,317.24","15,317.24"
S001177,HON. GREGORIO SABLAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","19,712.86","19,712.86"
S001177,HON. GREGORIO SABLAN,2012,2012Q1,PRINTING AND REPRODUCTION,592.95,592.95
S001177,HON. GREGORIO SABLAN,2012,2012Q1,SUPPLIES AND MATERIALS,"9,015.35","9,015.35"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,FRANKED MAIL,"16,675.69","16,675.69"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,PERSONNEL COMPENSATION,"240,012.19","240,012.19"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,TRAVEL,"9,534.09","9,534.09"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","20,311.30","20,311.30"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,PRINTING AND REPRODUCTION,"18,315.73","18,315.73"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,OTHER SERVICES,"3,790.00","3,790.00"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,SUPPLIES AND MATERIALS,"1,767.43","1,767.43"
S001156,HON. LINDA T. SANCHEZ,2012,2012Q1,EQUIPMENT,"1,561.74","1,561.74"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,FRANKED MAIL,"11,989.58","11,989.58"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,PERSONNEL COMPENSATION,"194,101.18","194,101.18"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,TRAVEL,"11,477.37","11,477.37"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","29,514.91","29,514.91"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,PRINTING AND REPRODUCTION,158.20,158.20
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,OTHER SERVICES,"3,800.00","3,800.00"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,SUPPLIES AND MATERIALS,"2,552.30","2,552.30"
S000030,HON. LORETTA SANCHEZ,2012,2012Q1,EQUIPMENT,261.00,261.00
S001168,HON. JOHN P. SARBANES,2012,2012Q1,FRANKED MAIL,364.73,364.73
S001168,HON. JOHN P. SARBANES,2012,2012Q1,PERSONNEL COMPENSATION,"224,827.00","224,827.00"
S001168,HON. JOHN P. SARBANES,2012,2012Q1,TRAVEL,"2,085.28","2,085.28"
S001168,HON. JOHN P. SARBANES,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,367.95","21,367.95"
S001168,HON. JOHN P. SARBANES,2012,2012Q1,PRINTING AND REPRODUCTION,665.14,665.14
S001168,HON. JOHN P. SARBANES,2012,2012Q1,OTHER SERVICES,"5,312.98","5,312.98"
S001168,HON. JOHN P. SARBANES,2012,2012Q1,SUPPLIES AND MATERIALS,"1,258.02","1,258.02"
S001168,HON. JOHN P. SARBANES,2012,2012Q1,EQUIPMENT,480.00,480.00
S001176,HON. STEVE SCALISE,2012,2012Q1,FRANKED MAIL,"1,381.28","1,381.28"
S001176,HON. STEVE SCALISE,2012,2012Q1,PERSONNEL COMPENSATION,"228,395.36","228,395.36"
S001176,HON. STEVE SCALISE,2012,2012Q1,TRAVEL,"7,388.86","7,388.86"
S001176,HON. STEVE SCALISE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","25,945.85","25,945.85"
S001176,HON. STEVE SCALISE,2012,2012Q1,PRINTING AND REPRODUCTION,61.40,61.40
S001176,HON. STEVE SCALISE,2012,2012Q1,OTHER SERVICES,"3,560.00","3,560.00"
S001176,HON. STEVE SCALISE,2012,2012Q1,SUPPLIES AND MATERIALS,"1,512.04","1,512.04"
S001176,HON. STEVE SCALISE,2012,2012Q1,EQUIPMENT,240.00,240.00
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,FRANKED MAIL,729.37,729.37
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,PERSONNEL COMPENSATION,"273,743.19","273,743.19"
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,TRAVEL,"1,731.05","1,731.05"
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","20,555.03","20,555.03"
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,PRINTING AND REPRODUCTION,403.00,403.00
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,OTHER SERVICES,"12,725.89","12,725.89"
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,SUPPLIES AND MATERIALS,"1,358.81","1,358.81"
S001145,HON. JANICE D. SCHAKOWSKY,2012,2012Q1,EQUIPMENT,"1,700.40","1,700.40"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,FRANKED MAIL,"1,110.89","1,110.89"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,PERSONNEL COMPENSATION,"224,052.98","224,052.98"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,TRAVEL,"3,837.08","3,837.08"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","23,249.04","23,249.04"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,PRINTING AND REPRODUCTION,924.96,924.96
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,OTHER SERVICES,"4,109.00","4,109.00"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,SUPPLIES AND MATERIALS,"6,491.77","6,491.77"
S001150,HON. ADAM B. SCHIFF,2012,2012Q1,EQUIPMENT,"1,535.45","1,535.45"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,FRANKED MAIL,"5,852.46","5,852.46"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,PERSONNEL COMPENSATION,"192,672.83","192,672.83"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,TRAVEL,"9,044.24","9,044.24"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","10,965.20","10,965.20"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,PRINTING AND REPRODUCTION,124.75,124.75
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,OTHER SERVICES,"4,275.25","4,275.25"
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,SUPPLIES AND MATERIALS,-62.67,-62.67
S001182,HON. ROBERT T. SCHILLING,2012,2012Q1,EQUIPMENT,"1,126.74","1,126.74"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,FRANKED MAIL,448.25,448.25
S001164,HON. JEAN SCHMIDT,2012,2012Q1,PERSONNEL COMPENSATION,"244,622.38","244,622.38"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,TRAVEL,"6,606.74","6,606.74"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","19,157.35","19,157.35"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,PRINTING AND REPRODUCTION,191.00,191.00
S001164,HON. JEAN SCHMIDT,2012,2012Q1,OTHER SERVICES,"4,954.96","4,954.96"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,SUPPLIES AND MATERIALS,"1,953.24","1,953.24"
S001164,HON. JEAN SCHMIDT,2012,2012Q1,EQUIPMENT,742.77,742.77
S001179,HON. AARON SCHOCK,2012,2012Q1,FRANKED MAIL,"1,954.00","1,954.00"
S001179,HON. AARON SCHOCK,2012,2012Q1,PERSONNEL COMPENSATION,"230,644.52","230,644.52"
S001179,HON. AARON SCHOCK,2012,2012Q1,TRAVEL,"13,283.06","13,283.06"
S001179,HON. AARON SCHOCK,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","23,227.63","23,227.63"
S001179,HON. AARON SCHOCK,2012,2012Q1,PRINTING AND REPRODUCTION,"1,203.36","1,203.36"
S001179,HON. AARON SCHOCK,2012,2012Q1,OTHER SERVICES,"10,391.22","10,391.22"
S001179,HON. AARON SCHOCK,2012,2012Q1,SUPPLIES AND MATERIALS,"3,481.22","3,481.22"
S001179,HON. AARON SCHOCK,2012,2012Q1,EQUIPMENT,"3,394.60","3,394.60"
S001180,HON. KURT SCHRADER,2012,2012Q1,FRANKED MAIL,"14,582.57","14,582.57"
S001180,HON. KURT SCHRADER,2012,2012Q1,PERSONNEL COMPENSATION,"224,840.10","224,840.10"
S001180,HON. KURT SCHRADER,2012,2012Q1,TRAVEL,"6,418.65","6,418.65"
S001180,HON. KURT SCHRADER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","21,057.04","21,057.04"
S001180,HON. KURT SCHRADER,2012,2012Q1,PRINTING AND REPRODUCTION,309.10,309.10
S001180,HON. KURT SCHRADER,2012,2012Q1,OTHER SERVICES,"15,490.00","15,490.00"
S001180,HON. KURT SCHRADER,2012,2012Q1,SUPPLIES AND MATERIALS,"1,977.89","1,977.89"
S001180,HON. KURT SCHRADER,2012,2012Q1,EQUIPMENT,"2,924.40","2,924.40"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,FRANKED MAIL,586.16,586.16
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,PERSONNEL COMPENSATION,"207,828.23","207,828.23"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,TRAVEL,"6,424.54","6,424.54"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","18,392.60","18,392.60"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,PRINTING AND REPRODUCTION,591.00,591.00
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,OTHER SERVICES,"11,862.41","11,862.41"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,SUPPLIES AND MATERIALS,"5,605.52","5,605.52"
S001162,HON. ALLYSON Y. SCHWARTZ,2012,2012Q1,EQUIPMENT,256.50,256.50
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,FRANKED MAIL,"2,292.85","2,292.85"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,PERSONNEL COMPENSATION,"217,635.65","217,635.65"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,TRAVEL,"24,358.50","24,358.50"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","14,682.73","14,682.73"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,PRINTING AND REPRODUCTION,297.15,297.15
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,OTHER SERVICES,"6,400.61","6,400.61"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,SUPPLIES AND MATERIALS,"2,901.18","2,901.18"
S001183,HON. DAVID SCHWEIKERT,2012,2012Q1,EQUIPMENT,"2,548.56","2,548.56"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,FRANKED MAIL,"13,309.24","13,309.24"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,PERSONNEL COMPENSATION,"186,853.77","186,853.77"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,TRAVEL,"11,163.24","11,163.24"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","15,464.23","15,464.23"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,PRINTING AND REPRODUCTION,752.43,752.43
S001189,HON. AUSTIN SCOTT,2012,2012Q1,OTHER SERVICES,"7,258.50","7,258.50"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,SUPPLIES AND MATERIALS,"4,500.07","4,500.07"
S001189,HON. AUSTIN SCOTT,2012,2012Q1,EQUIPMENT,"1,765.42","1,765.42"
S001157,HON. DAVID SCOTT,2012,2012Q1,FRANKED MAIL,821.91,821.91
S001157,HON. DAVID SCOTT,2012,2012Q1,PERSONNEL COMPENSATION,"243,164.79","243,164.79"
S001157,HON. DAVID SCOTT,2012,2012Q1,TRAVEL,"1,996.62","1,996.62"
S001157,HON. DAVID SCOTT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","26,783.36","26,783.36"
S001157,HON. DAVID SCOTT,2012,2012Q1,PRINTING AND REPRODUCTION,42.40,42.40
S001157,HON. DAVID SCOTT,2012,2012Q1,OTHER SERVICES,"11,498.19","11,498.19"
S001157,HON. DAVID SCOTT,2012,2012Q1,SUPPLIES AND MATERIALS,"2,213.93","2,213.93"
S001157,HON. DAVID SCOTT,2012,2012Q1,EQUIPMENT,"1,071.75","1,071.75"
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,FRANKED MAIL,597.11,597.11
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,PERSONNEL COMPENSATION,"236,494.19","236,494.19"
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,TRAVEL,"2,673.85","2,673.85"
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","20,074.75","20,074.75"
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,OTHER SERVICES,"6,021.69","6,021.69"
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,SUPPLIES AND MATERIALS,885.76,885.76
S000185,HON. ROBERT C. BOBBY SCOTT,2012,2012Q1,EQUIPMENT,"1,022.49","1,022.49"
S001184,HON. TIM SCOTT,2012,2012Q1,FRANKED MAIL,560.06,560.06
S001184,HON. TIM SCOTT,2012,2012Q1,PERSONNEL COMPENSATION,"250,322.92","250,322.92"
S001184,HON. TIM SCOTT,2012,2012Q1,TRAVEL,"16,162.89","16,162.89"
S001184,HON. TIM SCOTT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","15,094.57","15,094.57"
S001184,HON. TIM SCOTT,2012,2012Q1,OTHER SERVICES,"3,655.00","3,655.00"
S001184,HON. TIM SCOTT,2012,2012Q1,SUPPLIES AND MATERIALS,"3,583.75","3,583.75"
S001184,HON. TIM SCOTT,2012,2012Q1,EQUIPMENT,734.43,734.43
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,FRANKED MAIL,"34,160.81","34,160.81"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,PERSONNEL COMPENSATION,"203,571.18","203,571.18"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,TRAVEL,"6,483.63","6,483.63"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","9,841.16","9,841.16"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,PRINTING AND REPRODUCTION,"1,019.20","1,019.20"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,OTHER SERVICES,"11,942.49","11,942.49"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,SUPPLIES AND MATERIALS,835.84,835.84
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2012,2012Q1,EQUIPMENT,"3,020.25","3,020.25"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,FRANKED MAIL,394.18,394.18
S000248,HON. JOSE E. SERRANO,2012,2012Q1,PERSONNEL COMPENSATION,"214,936.15","214,936.15"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,TRAVEL,"5,330.32","5,330.32"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","35,279.98","35,279.98"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,PRINTING AND REPRODUCTION,320.22,320.22
S000248,HON. JOSE E. SERRANO,2012,2012Q1,OTHER SERVICES,"4,657.99","4,657.99"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,SUPPLIES AND MATERIALS,"4,221.66","4,221.66"
S000248,HON. JOSE E. SERRANO,2012,2012Q1,EQUIPMENT,"3,160.24","3,160.24"
S000250,HON. PETE SESSIONS,2012,2012Q1,FRANKED MAIL,841.66,841.66
S000250,HON. PETE SESSIONS,2012,2012Q1,PERSONNEL COMPENSATION,"141,021.88","141,021.88"
S000250,HON. PETE SESSIONS,2012,2012Q1,TRAVEL,"3,265.87","3,265.87"
S000250,HON. PETE SESSIONS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","19,025.38","19,025.38"
S000250,HON. PETE SESSIONS,2012,2012Q1,PRINTING AND REPRODUCTION,3.20,3.20
S000250,HON. PETE SESSIONS,2012,2012Q1,OTHER SERVICES,"6,682.44","6,682.44"
S000250,HON. PETE SESSIONS,2012,2012Q1,SUPPLIES AND MATERIALS,"1,725.97","1,725.97"
S000250,HON. PETE SESSIONS,2012,2012Q1,EQUIPMENT,491.25,491.25
S001185,HON. TERRI A. SEWELL,2012,2012Q1,FRANKED MAIL,325.38,325.38
S001185,HON. TERRI A. SEWELL,2012,2012Q1,PERSONNEL COMPENSATION,"201,271.17","201,271.17"
S001185,HON. TERRI A. SEWELL,2012,2012Q1,TRAVEL,"4,024.25","4,024.25"
S001185,HON. TERRI A. SEWELL,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","19,671.75","19,671.75"
S001185,HON. TERRI A. SEWELL,2012,2012Q1,PRINTING AND REPRODUCTION,723.50,723.50
S001185,HON. TERRI A. SEWELL,2012,2012Q1,OTHER SERVICES,"1,679.94","1,679.94"
S001185,HON. TERRI A. SEWELL,2012,2012Q1,SUPPLIES AND MATERIALS,"1,848.90","1,848.90"
S001185,HON. TERRI A. SEWELL,2012,2012Q1,EQUIPMENT,228.06,228.06
S000344,HON. BRAD SHERMAN,2012,2012Q1,FRANKED MAIL,"53,690.46","53,690.46"
S000344,HON. BRAD SHERMAN,2012,2012Q1,PERSONNEL COMPENSATION,"211,976.17","211,976.17"
S000344,HON. BRAD SHERMAN,2012,2012Q1,TRAVEL,"5,795.03","5,795.03"
S000344,HON. BRAD SHERMAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","29,436.81","29,436.81"
S000344,HON. BRAD SHERMAN,2012,2012Q1,PRINTING AND REPRODUCTION,"21,517.40","21,517.40"
S000344,HON. BRAD SHERMAN,2012,2012Q1,OTHER SERVICES,"11,252.79","11,252.79"
S000344,HON. BRAD SHERMAN,2012,2012Q1,SUPPLIES AND MATERIALS,"3,478.69","3,478.69"
S000344,HON. BRAD SHERMAN,2012,2012Q1,EQUIPMENT,459.99,459.99
S000364,HON. JOHN SHIMKUS,2012,2012Q1,FRANKED MAIL,"1,491.52","1,491.52"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,PERSONNEL COMPENSATION,"260,211.21","260,211.21"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,TRAVEL,"4,675.07","4,675.07"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","16,459.06","16,459.06"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,PRINTING AND REPRODUCTION,401.15,401.15
S000364,HON. JOHN SHIMKUS,2012,2012Q1,OTHER SERVICES,"6,163.50","6,163.50"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,SUPPLIES AND MATERIALS,"2,372.07","2,372.07"
S000364,HON. JOHN SHIMKUS,2012,2012Q1,EQUIPMENT,527.40,527.40
S001171,HON. HEATH SHULER,2012,2012Q1,FRANKED MAIL,"1,827.68","1,827.68"
S001171,HON. HEATH SHULER,2012,2012Q1,PERSONNEL COMPENSATION,"246,452.86","246,452.86"
S001171,HON. HEATH SHULER,2012,2012Q1,TRAVEL,"19,186.82","19,186.82"
S001171,HON. HEATH SHULER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","10,768.01","10,768.01"
S001171,HON. HEATH SHULER,2012,2012Q1,PRINTING AND REPRODUCTION,197.65,197.65
S001171,HON. HEATH SHULER,2012,2012Q1,OTHER SERVICES,"10,050.00","10,050.00"
S001171,HON. HEATH SHULER,2012,2012Q1,SUPPLIES AND MATERIALS,"2,610.16","2,610.16"
S001171,HON. HEATH SHULER,2012,2012Q1,EQUIPMENT,"1,195.65","1,195.65"
S001154,HON. BILL SHUSTER,2012,2012Q1,FRANKED MAIL,"1,002.68","1,002.68"
S001154,HON. BILL SHUSTER,2012,2012Q1,PERSONNEL COMPENSATION,"219,930.01","219,930.01"
S001154,HON. BILL SHUSTER,2012,2012Q1,TRAVEL,"5,402.46","5,402.46"
S001154,HON. BILL SHUSTER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","24,632.93","24,632.93"
S001154,HON. BILL SHUSTER,2012,2012Q1,PRINTING AND REPRODUCTION,575.43,575.43
S001154,HON. BILL SHUSTER,2012,2012Q1,OTHER SERVICES,"10,614.80","10,614.80"
S001154,HON. BILL SHUSTER,2012,2012Q1,SUPPLIES AND MATERIALS,"6,224.95","6,224.95"
S001154,HON. BILL SHUSTER,2012,2012Q1,EQUIPMENT,"1,224.84","1,224.84"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,FRANKED MAIL,"2,001.18","2,001.18"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,PERSONNEL COMPENSATION,"272,473.99","272,473.99"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,TRAVEL,"9,644.14","9,644.14"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","23,162.18","23,162.18"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,PRINTING AND REPRODUCTION,448.85,448.85
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,OTHER SERVICES,"7,353.00","7,353.00"
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,SUPPLIES AND MATERIALS,735.51,735.51
S001148,HON. MICHAEL K. SIMPSON,2012,2012Q1,EQUIPMENT,860.22,860.22
S001165,HON. ALBIO SIRES,2012,2012Q1,FRANKED MAIL,"3,743.03","3,743.03"
S001165,HON. ALBIO SIRES,2012,2012Q1,PERSONNEL COMPENSATION,"233,217.00","233,217.00"
S001165,HON. ALBIO SIRES,2012,2012Q1,TRAVEL,"3,562.90","3,562.90"
S001165,HON. ALBIO SIRES,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","26,740.55","26,740.55"
S001165,HON. ALBIO SIRES,2012,2012Q1,PRINTING AND REPRODUCTION,"8,946.50","8,946.50"
S001165,HON. ALBIO SIRES,2012,2012Q1,OTHER SERVICES,"8,096.50","8,096.50"
S001165,HON. ALBIO SIRES,2012,2012Q1,SUPPLIES AND MATERIALS,586.46,586.46
S001165,HON. ALBIO SIRES,2012,2012Q1,EQUIPMENT,"2,714.07","2,714.07"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,FRANKED MAIL,"3,092.90","3,092.90"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,PERSONNEL COMPENSATION,"258,656.39","258,656.39"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,TRAVEL,"5,376.23","5,376.23"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","38,012.60","38,012.60"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,PRINTING AND REPRODUCTION,"2,206.00","2,206.00"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,OTHER SERVICES,"9,233.53","9,233.53"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,SUPPLIES AND MATERIALS,"2,616.06","2,616.06"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2012,2012Q1,EQUIPMENT,"1,550.13","1,550.13"
S000510,HON. ADAM SMITH,2012,2012Q1,FRANKED MAIL,300.87,300.87
S000510,HON. ADAM SMITH,2012,2012Q1,PERSONNEL COMPENSATION,"228,733.03","228,733.03"
S000510,HON. ADAM SMITH,2012,2012Q1,TRAVEL,"12,530.41","12,530.41"
S000510,HON. ADAM SMITH,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","12,524.98","12,524.98"
S000510,HON. ADAM SMITH,2012,2012Q1,PRINTING AND REPRODUCTION,230.00,230.00
S000510,HON. ADAM SMITH,2012,2012Q1,OTHER SERVICES,"4,603.80","4,603.80"
S000510,HON. ADAM SMITH,2012,2012Q1,SUPPLIES AND MATERIALS,556.22,556.22
S000510,HON. ADAM SMITH,2012,2012Q1,EQUIPMENT,"1,907.32","1,907.32"
S001172,HON. ADRIAN SMITH,2012,2012Q1,FRANKED MAIL,831.35,831.35
S001172,HON. ADRIAN SMITH,2012,2012Q1,PERSONNEL COMPENSATION,"197,324.70","197,324.70"
S001172,HON. ADRIAN SMITH,2012,2012Q1,TRAVEL,"11,230.96","11,230.96"
S001172,HON. ADRIAN SMITH,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES","17,999.26","17,999.26"
S001172,HON. ADRIAN SMITH,2012,2012Q1,PRINTING AND REPRODUCTION,81.75,81.75
S001172,HON. ADRIAN SMITH,2012,2012Q1,OTHER SERVICES,"4,154.00","4,154.00"
