BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
R000575,HON. MIKE ROGERS,2009,2009Q3,TRAVEL,"44,475.83","14,872.11"
R000575,HON. MIKE ROGERS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","55,402.30","25,737.04"
R000575,HON. MIKE ROGERS,2009,2009Q3,PRINTING AND REPRODUCTION,"38,940.58",748.48
R000575,HON. MIKE ROGERS,2009,2009Q3,OTHER SERVICES,"18,919.09","6,400.00"
R000575,HON. MIKE ROGERS,2009,2009Q3,SUPPLIES AND MATERIALS,"11,627.96","3,904.51"
R000575,HON. MIKE ROGERS,2009,2009Q3,EQUIPMENT,"2,175.39",725.13
R000409,HON. DANA ROHRABACHER,2009,2009Q3,FRANKED MAIL,"5,207.12","2,147.90"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,PERSONNEL COMPENSATION,"805,179.28","278,238.34"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,PERSONNEL BENEFITS,"2,108.27",0.00
R000409,HON. DANA ROHRABACHER,2009,2009Q3,TRAVEL,"36,263.66","13,891.16"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","64,442.78","23,567.64"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,PRINTING AND REPRODUCTION,"8,698.97","1,041.57"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,OTHER SERVICES,"37,961.97","13,807.50"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,SUPPLIES AND MATERIALS,"17,045.42","6,865.35"
R000409,HON. DANA ROHRABACHER,2009,2009Q3,EQUIPMENT,"1,605.00",510.00
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,FRANKED MAIL,"88,129.24","3,376.23"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,PERSONNEL COMPENSATION,"558,304.62","192,486.15"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,PERSONNEL BENEFITS,151.48,0.00
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,TRAVEL,"34,981.14","10,919.16"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,TRANSPORTATION OF THINGS,5.50,0.00
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","63,786.71","23,897.89"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,PRINTING AND REPRODUCTION,"74,601.04","1,142.52"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,OTHER SERVICES,"46,409.36","11,749.17"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,SUPPLIES AND MATERIALS,"31,092.19","5,362.56"
R000583,HON. THOMAS J. ROONEY,2009,2009Q3,EQUIPMENT,"9,368.30","2,537.75"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,FRANKED MAIL,"17,949.72","14,214.68"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,PERSONNEL COMPENSATION,"778,362.73","273,712.44"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,PERSONNEL BENEFITS,501.88,0.00
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,TRAVEL,"38,309.84","11,790.15"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","93,844.27","31,196.03"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,PRINTING AND REPRODUCTION,"54,552.42","20,539.23"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,OTHER SERVICES,"31,177.86","9,979.00"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,SUPPLIES AND MATERIALS,"20,647.85","5,949.52"
R000435,HON. ILEANA ROS-LEHTINEN,2009,2009Q3,EQUIPMENT,"2,671.99",931.93
R000580,HON. PETER J. ROSKAM,2009,2009Q3,FRANKED MAIL,"68,751.66","36,829.67"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,PERSONNEL COMPENSATION,"611,822.94","190,715.07"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,PERSONNEL BENEFITS,582.14,0.00
R000580,HON. PETER J. ROSKAM,2009,2009Q3,TRAVEL,"33,431.21","16,430.66"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","61,134.36","39,055.62"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,PRINTING AND REPRODUCTION,"71,132.75","36,173.85"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,OTHER SERVICES,"37,347.10","16,880.00"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,SUPPLIES AND MATERIALS,"35,850.91","17,364.54"
R000580,HON. PETER J. ROSKAM,2009,2009Q3,EQUIPMENT,"2,403.99",801.33
R000573,HON. MIKE ROSS,2009,2009Q3,FRANKED MAIL,"11,610.59","3,667.56"
R000573,HON. MIKE ROSS,2009,2009Q3,PERSONNEL COMPENSATION,"732,442.76","246,124.51"
R000573,HON. MIKE ROSS,2009,2009Q3,PERSONNEL BENEFITS,"1,935.12",0.00
R000573,HON. MIKE ROSS,2009,2009Q3,TRAVEL,"75,412.19","27,915.54"
R000573,HON. MIKE ROSS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","89,759.33","30,143.50"
R000573,HON. MIKE ROSS,2009,2009Q3,PRINTING AND REPRODUCTION,"11,714.24","2,405.54"
R000573,HON. MIKE ROSS,2009,2009Q3,OTHER SERVICES,"45,751.09","10,514.37"
R000573,HON. MIKE ROSS,2009,2009Q3,SUPPLIES AND MATERIALS,"29,278.73","11,817.05"
R000573,HON. MIKE ROSS,2009,2009Q3,EQUIPMENT,"11,302.37","2,501.46"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,FRANKED MAIL,"46,133.35","44,864.13"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PERSONNEL COMPENSATION,"685,139.08","226,239.39"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PERSONNEL BENEFITS,"1,399.75",0.00
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,TRAVEL,"22,054.90","7,397.66"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","90,640.66","31,131.38"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PRINTING AND REPRODUCTION,"33,996.37","28,620.34"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,OTHER SERVICES,"35,564.00","13,110.00"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,SUPPLIES AND MATERIALS,"35,302.32","5,312.88"
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,EQUIPMENT,"28,031.98","5,149.50"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,FRANKED MAIL,"3,492.02","2,458.69"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,PERSONNEL COMPENSATION,"769,159.92","273,004.24"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,PERSONNEL BENEFITS,"1,766.71",0.00
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,TRAVEL,"31,543.46","11,295.11"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","92,204.64","31,047.13"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,PRINTING AND REPRODUCTION,"3,008.90","1,254.57"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,OTHER SERVICES,"39,768.63","14,044.07"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,SUPPLIES AND MATERIALS,"22,799.13","15,820.56"
R000486,HON. LUCILLE ROYBAL-ALLARD,2009,2009Q3,EQUIPMENT,"2,530.00",510.00
R000487,HON. EDWARD R ROYCE,2009,2009Q3,FRANKED MAIL,"64,515.52","8,891.00"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,PERSONNEL COMPENSATION,"677,213.79","229,534.73"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,PERSONNEL BENEFITS,814.18,0.00
R000487,HON. EDWARD R ROYCE,2009,2009Q3,TRAVEL,"46,817.76","16,162.34"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","83,204.05","28,217.13"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,PRINTING AND REPRODUCTION,"47,006.16","5,606.91"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,OTHER SERVICES,"26,557.90","10,104.60"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,SUPPLIES AND MATERIALS,"39,105.79","10,445.74"
R000487,HON. EDWARD R ROYCE,2009,2009Q3,EQUIPMENT,"18,900.03","5,000.01"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,FRANKED MAIL,"8,598.43","4,548.40"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,PERSONNEL COMPENSATION,"702,234.88","241,725.01"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,PERSONNEL BENEFITS,"1,202.85",0.00
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,TRAVEL,"34,255.76","19,107.03"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","73,317.21","39,658.45"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,PRINTING AND REPRODUCTION,"17,502.62","14,662.22"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,OTHER SERVICES,"37,689.48","14,933.00"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,SUPPLIES AND MATERIALS,"28,971.63","7,168.38"
R000576,HON. C. A. DUTCH RUPPERSBERGER,2009,2009Q3,EQUIPMENT,"16,255.98","7,443.66"
R000515,HON. BOBBY L RUSH,2009,2009Q3,FRANKED MAIL,"1,559.12",527.76
R000515,HON. BOBBY L RUSH,2009,2009Q3,PERSONNEL COMPENSATION,"865,549.40","299,186.07"
R000515,HON. BOBBY L RUSH,2009,2009Q3,PERSONNEL BENEFITS,871.82,0.00
R000515,HON. BOBBY L RUSH,2009,2009Q3,TRAVEL,"37,767.98","10,024.86"
R000515,HON. BOBBY L RUSH,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","94,458.43","32,960.43"
R000515,HON. BOBBY L RUSH,2009,2009Q3,PRINTING AND REPRODUCTION,"1,982.70",591.40
R000515,HON. BOBBY L RUSH,2009,2009Q3,OTHER SERVICES,"38,986.05","13,278.64"
R000515,HON. BOBBY L RUSH,2009,2009Q3,SUPPLIES AND MATERIALS,"14,428.22","6,567.53"
R000515,HON. BOBBY L RUSH,2009,2009Q3,EQUIPMENT,"7,951.88","2,637.09"
R000570,HON. PAUL RYAN,2009,2009Q3,FRANKED MAIL,"49,446.65","38,401.30"
R000570,HON. PAUL RYAN,2009,2009Q3,PERSONNEL COMPENSATION,"675,235.71","242,291.15"
R000570,HON. PAUL RYAN,2009,2009Q3,TRAVEL,"45,875.61","18,660.90"
R000570,HON. PAUL RYAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","96,008.20","38,930.80"
R000570,HON. PAUL RYAN,2009,2009Q3,PRINTING AND REPRODUCTION,"41,345.70","29,124.67"
R000570,HON. PAUL RYAN,2009,2009Q3,OTHER SERVICES,"29,867.85","9,008.50"
R000570,HON. PAUL RYAN,2009,2009Q3,SUPPLIES AND MATERIALS,"13,898.99","6,240.48"
R000570,HON. PAUL RYAN,2009,2009Q3,EQUIPMENT,225.00,75.00
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,FRANKED MAIL,"22,516.68","17,767.12"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,PERSONNEL COMPENSATION,"729,957.04","248,401.04"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,PERSONNEL BENEFITS,"1,007.49",0.00
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,TRAVEL,"44,350.59","20,586.80"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","51,697.91","19,339.36"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,PRINTING AND REPRODUCTION,"22,875.78","18,366.56"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,OTHER SERVICES,"25,067.72","8,752.72"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,SUPPLIES AND MATERIALS,"12,518.60","3,787.93"
R000577,HON. TIMOTHY J. RYAN,2009,2009Q3,EQUIPMENT,"3,326.96",869.41
S001177,HON. GREGORIO SABLAN,2009,2009Q3,FRANKED MAIL,955.66,543.36
S001177,HON. GREGORIO SABLAN,2009,2009Q3,PERSONNEL COMPENSATION,"445,723.85","167,573.32"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,PERSONNEL BENEFITS,"1,489.12",0.00
S001177,HON. GREGORIO SABLAN,2009,2009Q3,TRAVEL,"53,167.02","31,868.61"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","25,289.71","14,795.55"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,PRINTING AND REPRODUCTION,"3,025.01","1,345.46"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,OTHER SERVICES,"41,182.68","22,141.16"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,SUPPLIES AND MATERIALS,"42,784.09","21,258.66"
S001177,HON. GREGORIO SABLAN,2009,2009Q3,EQUIPMENT,"21,668.03","8,264.65"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,FRANKED MAIL,"29,430.38","23,158.83"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,PERSONNEL COMPENSATION,"715,977.72","243,022.19"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,PERSONNEL BENEFITS,"1,736.34",0.00
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,TRAVEL,"94,412.58","34,105.63"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","70,932.19","24,244.96"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,PRINTING AND REPRODUCTION,"27,499.60","24,609.12"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,OTHER SERVICES,"39,199.53","12,779.32"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,SUPPLIES AND MATERIALS,"21,406.80","5,719.65"
S001158,HON. JOHN T. SALAZAR,2009,2009Q3,EQUIPMENT,"6,762.90","2,690.00"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,FRANKED MAIL,"46,435.63","21,574.51"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,PERSONNEL COMPENSATION,"654,147.82","230,472.57"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,PERSONNEL BENEFITS,"3,060.11",0.00
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,TRAVEL,"32,785.50","8,114.97"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","76,669.37","27,154.93"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,PRINTING AND REPRODUCTION,"41,560.02","15,841.03"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,OTHER SERVICES,"25,603.89","8,478.24"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,SUPPLIES AND MATERIALS,"28,032.74","12,963.10"
S001156,HON. LINDA T. SANCHEZ,2009,2009Q3,EQUIPMENT,"6,723.07","4,411.89"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,FRANKED MAIL,"16,734.16","8,997.58"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,PERSONNEL COMPENSATION,"684,771.76","250,299.99"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,PERSONNEL BENEFITS,"1,901.99",0.00
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,TRAVEL,"22,936.65","12,629.23"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","93,958.34","32,194.50"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,PRINTING AND REPRODUCTION,"2,536.23",371.65
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,OTHER SERVICES,"13,717.40","5,182.00"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,SUPPLIES AND MATERIALS,"18,564.75","3,240.73"
S000030,HON. LORETTA SANCHEZ,2009,2009Q3,EQUIPMENT,"1,214.26",538.58
S001168,HON. JOHN P. SARBANES,2009,2009Q3,FRANKED MAIL,"74,408.42","72,285.87"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,PERSONNEL COMPENSATION,"663,224.02","253,205.05"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,PERSONNEL BENEFITS,"2,668.67",0.00
S001168,HON. JOHN P. SARBANES,2009,2009Q3,TRAVEL,"7,586.68","1,169.42"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","68,487.43","23,141.87"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,PRINTING AND REPRODUCTION,"63,221.88","48,231.51"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,OTHER SERVICES,"28,108.14","13,214.97"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,SUPPLIES AND MATERIALS,"24,057.59","3,975.69"
S001168,HON. JOHN P. SARBANES,2009,2009Q3,EQUIPMENT,"3,414.79",682.71
S001176,HON. STEVE SCALISE,2009,2009Q3,FRANKED MAIL,"77,025.23","71,345.29"
S001176,HON. STEVE SCALISE,2009,2009Q3,PERSONNEL COMPENSATION,"545,032.08","193,480.61"
S001176,HON. STEVE SCALISE,2009,2009Q3,TRAVEL,"67,733.39","25,620.50"
S001176,HON. STEVE SCALISE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","74,900.97","22,501.89"
S001176,HON. STEVE SCALISE,2009,2009Q3,PRINTING AND REPRODUCTION,"90,400.51","41,171.08"
S001176,HON. STEVE SCALISE,2009,2009Q3,OTHER SERVICES,"26,272.63","8,600.00"
S001176,HON. STEVE SCALISE,2009,2009Q3,SUPPLIES AND MATERIALS,"20,987.27","8,250.32"
S001176,HON. STEVE SCALISE,2009,2009Q3,EQUIPMENT,"2,369.24","1,628.40"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,FRANKED MAIL,"71,807.37","28,284.99"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PERSONNEL COMPENSATION,"793,660.22","270,858.75"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PERSONNEL BENEFITS,"1,605.52",0.00
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,TRAVEL,"11,767.04","3,199.13"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","62,485.38","22,285.88"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PRINTING AND REPRODUCTION,"13,415.72","10,374.60"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,OTHER SERVICES,"37,163.61","12,860.97"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,SUPPLIES AND MATERIALS,"13,538.25","3,247.32"
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,EQUIPMENT,"5,791.63","3,133.21"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,FRANKED MAIL,"80,848.16","35,100.69"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,PERSONNEL COMPENSATION,"613,692.01","215,823.56"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,PERSONNEL BENEFITS,772.56,0.00
S001178,HON. MARK H. SCHAUER,2009,2009Q3,TRAVEL,"48,850.10","19,419.16"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","52,278.38","29,876.53"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,PRINTING AND REPRODUCTION,"94,387.80","52,889.17"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,OTHER SERVICES,"26,814.25","7,354.50"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,SUPPLIES AND MATERIALS,"21,311.54","11,792.74"
S001178,HON. MARK H. SCHAUER,2009,2009Q3,EQUIPMENT,"14,991.47","8,228.24"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,FRANKED MAIL,"62,552.72","32,349.62"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,PERSONNEL COMPENSATION,"720,450.16","242,680.95"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,PERSONNEL BENEFITS,"2,396.14",0.00
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,TRAVEL,"25,345.45","8,514.40"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","98,845.29","41,280.71"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,PRINTING AND REPRODUCTION,"62,936.83","25,496.26"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,OTHER SERVICES,"27,794.14","8,891.71"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,SUPPLIES AND MATERIALS,"24,455.41","10,953.60"
S001150,HON. ADAM B. SCHIFF,2009,2009Q3,EQUIPMENT,"5,403.75","3,610.00"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,FRANKED MAIL,"23,015.27","13,450.02"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PERSONNEL COMPENSATION,"747,775.28","258,698.77"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PERSONNEL BENEFITS,497.81,0.00
S001164,HON. JEAN SCHMIDT,2009,2009Q3,TRAVEL,"63,501.55","25,091.50"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","95,589.37","32,818.61"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PRINTING AND REPRODUCTION,"1,406.20",31.50
S001164,HON. JEAN SCHMIDT,2009,2009Q3,OTHER SERVICES,"37,100.58","10,963.58"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,SUPPLIES AND MATERIALS,"32,271.66","11,514.72"
S001164,HON. JEAN SCHMIDT,2009,2009Q3,EQUIPMENT,"5,233.26",742.77
S001179,HON. AARON SCHOCK,2009,2009Q3,FRANKED MAIL,"12,153.70","7,088.38"
S001179,HON. AARON SCHOCK,2009,2009Q3,PERSONNEL COMPENSATION,"597,237.27","202,125.98"
S001179,HON. AARON SCHOCK,2009,2009Q3,PERSONNEL BENEFITS,257.59,0.00
S001179,HON. AARON SCHOCK,2009,2009Q3,TRAVEL,"13,903.20","5,293.77"
S001179,HON. AARON SCHOCK,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","60,064.07","42,928.98"
S001179,HON. AARON SCHOCK,2009,2009Q3,PRINTING AND REPRODUCTION,"29,276.50","8,701.21"
S001179,HON. AARON SCHOCK,2009,2009Q3,OTHER SERVICES,"39,510.95","12,753.03"
S001179,HON. AARON SCHOCK,2009,2009Q3,SUPPLIES AND MATERIALS,"40,384.28","13,035.95"
S001179,HON. AARON SCHOCK,2009,2009Q3,EQUIPMENT,"12,974.07","3,536.24"
S001180,HON. KURT SCHRADER,2009,2009Q3,FRANKED MAIL,"48,088.00","18,794.57"
S001180,HON. KURT SCHRADER,2009,2009Q3,PERSONNEL COMPENSATION,"627,315.55","223,162.77"
S001180,HON. KURT SCHRADER,2009,2009Q3,PERSONNEL BENEFITS,752.26,0.00
S001180,HON. KURT SCHRADER,2009,2009Q3,TRAVEL,"33,145.01","16,776.06"
S001180,HON. KURT SCHRADER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","78,520.16","27,914.19"
S001180,HON. KURT SCHRADER,2009,2009Q3,PRINTING AND REPRODUCTION,"55,152.82","24,758.31"
S001180,HON. KURT SCHRADER,2009,2009Q3,OTHER SERVICES,"41,462.98","11,278.98"
S001180,HON. KURT SCHRADER,2009,2009Q3,SUPPLIES AND MATERIALS,"30,931.62","7,557.92"
S001180,HON. KURT SCHRADER,2009,2009Q3,EQUIPMENT,"10,647.19","2,570.81"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,FRANKED MAIL,"6,138.08","4,153.17"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,PERSONNEL COMPENSATION,"638,290.56","218,069.57"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,PERSONNEL BENEFITS,"2,134.55",0.00
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,TRAVEL,"19,565.73","5,684.71"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","73,186.36","27,513.29"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,PRINTING AND REPRODUCTION,"15,478.49","4,197.52"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,OTHER SERVICES,"48,738.55","12,534.70"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,SUPPLIES AND MATERIALS,"46,815.92","12,149.09"
S001162,HON. ALLYSON Y. SCHWARTZ,2009,2009Q3,EQUIPMENT,"2,055.40",683.52
S001157,HON. DAVID SCOTT,2009,2009Q3,FRANKED MAIL,"19,868.31","3,292.54"
S001157,HON. DAVID SCOTT,2009,2009Q3,PERSONNEL COMPENSATION,"744,579.89","252,088.37"
S001157,HON. DAVID SCOTT,2009,2009Q3,PERSONNEL BENEFITS,946.75,0.00
S001157,HON. DAVID SCOTT,2009,2009Q3,TRAVEL,"20,112.70","8,353.23"
S001157,HON. DAVID SCOTT,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","123,407.06","36,765.39"
S001157,HON. DAVID SCOTT,2009,2009Q3,PRINTING AND REPRODUCTION,"41,284.09","21,840.77"
S001157,HON. DAVID SCOTT,2009,2009Q3,OTHER SERVICES,"48,198.47","14,892.92"
S001157,HON. DAVID SCOTT,2009,2009Q3,SUPPLIES AND MATERIALS,"17,339.13","5,040.19"
S001157,HON. DAVID SCOTT,2009,2009Q3,EQUIPMENT,"4,885.22","1,671.74"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,FRANKED MAIL,"3,849.86","1,704.24"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,PERSONNEL COMPENSATION,"738,283.13","239,315.80"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,PERSONNEL BENEFITS,447.74,0.00
S000185,HON. ROBERT C SCOTT,2009,2009Q3,TRAVEL,"24,538.93","10,122.32"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","52,636.61","16,700.53"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,PRINTING AND REPRODUCTION,"5,930.47",29.40
S000185,HON. ROBERT C SCOTT,2009,2009Q3,OTHER SERVICES,"13,281.10","4,661.10"
S000185,HON. ROBERT C SCOTT,2009,2009Q3,SUPPLIES AND MATERIALS,"2,674.65",530.49
S000185,HON. ROBERT C SCOTT,2009,2009Q3,EQUIPMENT,"4,605.19","1,922.49"
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,FRANKED MAIL,"82,033.80","5,111.29"
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,PERSONNEL COMPENSATION,"604,589.83","217,654.93"
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,PERSONNEL BENEFITS,"2,202.93",0.00
S000244,HON. F JAMES SENSENBRENNER JR,2009,2009Q3,TRAVEL,"32,901.32","9,159.78"
