BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2067.54,2040.32
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21864.6,10694.6
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18847.59,9755.76
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1332,666
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,607782.06,303488.64
W000791,2019 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,607782.06,303488.64
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1359.04,844.85
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,492479.83,248649.54
U000040,2019 HON. LAUREN UNDERWOOD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6680.36,4945.43
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57281.44,34073.35
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1541.5,632.1
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20227.31,10192.12
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7603.23,5297.92
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4471.99,1993.9
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,614959.37,319265.18
W000819,2019 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,614959.37,319265.18
W000819,2019 HON. MARK WALKER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4699.98,4699.98
W000819,2019 HON. MARK WALKER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4699.98,4699.98
W000819,2019 HON. MARK WALKER,INTERN ALLOWANCES,OFFICE TOTALS:,4699.98,4699.98
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1008.46,711.99
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,518222.36,256591.99
D000631,2019 HON. MADELEINE DEAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6651.14,4511.04
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23057.29,11804.8
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5078.6,3778.3
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17145,9210
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11364.58,1852.01
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1690.26,666.88
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,605753.12,303737.09
W000813,2019 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,605753.12,303737.09
W000813,2019 HON. JACKIE WALORSKI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5747.33,5747.33
W000813,2019 HON. JACKIE WALORSKI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5747.33,5747.33
W000813,2019 HON. JACKIE WALORSKI,INTERN ALLOWANCES,OFFICE TOTALS:,5747.33,5747.33
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1014.82,933.46
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,499856.2,272231.78
S001145,2019 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6415.11,5558.04
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31421.87,22039.44
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5692.79,3935.39
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21355,10715
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26721.84,7425.09
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8520.28,2959.83
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,610490.46,331756.79
W000823,2019 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,610490.46,331756.79
W000823,2019 HON. MICHAEL WALTZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6499.99,6499.99
W000823,2019 HON. MICHAEL WALTZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6499.99,6499.99
W000823,2019 HON. MICHAEL WALTZ,INTERN ALLOWANCES,OFFICE TOTALS:,6499.99,6499.99
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,722.14,512.71
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,524552.28,271210.74
K000394,2019 HON. ANDY KIM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6066.75,4579.75
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16413.5,10816.94
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1878.21,333.97
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12820,6965
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8421.7,5161.06
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900,450
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,617083.68,329220.88
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,617083.68,329220.88
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2880.83,2880.83
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2880.83,2880.83
W000797,2019 HON. DEBBIE WASSERMAN-SCHULTZ,INTERN ALLOWANCES,OFFICE TOTALS:,2880.83,2880.83
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,97.66,49.39
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,370982.61,182659.4
R000576,2019 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6022.49,4704.86
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42771.9,24402.27
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1681.65,996.9
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11670,5685
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5802.52,2553.58
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4878,2439
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,449292.91,225115.44
W000187,2019 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,449292.91,225115.44
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2561.49,2548.33
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,399429.33,204790.49
S000344,2019 HON. BRAD SHERMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5701.1,4902.07
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28527.73,17555.05
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4522.31,459.87
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23105,14120
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14920.74,3164.88
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5382.98,2198.99
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,499062.18,259407.95
W000824,2019 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,499062.18,259407.95
W000824,2019 HON. STEVE WATKINS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1800,1800
W000824,2019 HON. STEVE WATKINS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1800,1800
W000824,2019 HON. STEVE WATKINS,INTERN ALLOWANCES,OFFICE TOTALS:,1800,1800
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,471.64,363.91
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,498324.78,258342.85
R000610,2019 HON. GUY RESCHENTHALER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5682.58,4154.58
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43133.54,22056.59
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,992.38,672.78
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23463,12480
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4634.63,2639.62
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1669.2,834.6
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,584746.91,306395.34
W000822,2019 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,584746.91,306395.34
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23222.59,11321.95
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,467731.15,248033.34
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5604.63,4211.82
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44810.4,25955.61
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17440.1,8951.52
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12760,6905
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6943.16,3970.31
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1478.37,501
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,601786.48,319798.05
W000814,2019 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,601786.48,319798.05
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1457.57,850.24
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,385558.36,196500
V000081,2019 HON. NYDIA M. VELAZQUEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5348.06,3370.57
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22510.16,11755.47
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1731.42,1410
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13082.36,11370
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4793.43,2933.19
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,445837.27,235199.18
W000806,2019 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,445837.27,235199.18
W000806,2019 HON. DANIEL WEBSTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2426.66,2426.66
W000806,2019 HON. DANIEL WEBSTER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2426.66,2426.66
W000806,2019 HON. DANIEL WEBSTER,INTERN ALLOWANCES,OFFICE TOTALS:,2426.66,2426.66
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1524.21,990.76
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,498881.68,259152.81
N000188,2019 HON. DONALD NORCROSS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5343.49,2321.04
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40258.68,20569.45
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,533.36,435.36
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25403.5,11586.5
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6937.53,4882.3
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1440,720
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,589975.24,304444.14
W000800,2019 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,589975.24,304444.14
W000800,2019 HON. PETER WELCH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1934,1934
W000800,2019 HON. PETER WELCH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1934,1934
W000800,2019 HON. PETER WELCH,INTERN ALLOWANCES,OFFICE TOTALS:,1934,1934
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1180.72,989.22
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,442928.21,227119.7
L000591,2019 HON. ELAINE G. LURIA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4531.18,2938.17
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,31819.53,17338.63
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4420.18,3803.33
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33779.5,20762.5
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5756.89,1409.6
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4514.55,1885
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,559277.2,301091.58
W000815,2019 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,559277.2,301091.58
W000815,2019 HON. BRAD R. WENSTRUP,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1537.66,1537.66
W000815,2019 HON. BRAD R. WENSTRUP,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1537.66,1537.66
W000815,2019 HON. BRAD R. WENSTRUP,INTERN ALLOWANCES,OFFICE TOTALS:,1537.66,1537.66
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,26189.03,23875.74
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,433729.74,220766.85
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3886.21,2445.61
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,28939.75,15219.37
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,31046.43,29649.87
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17462.44,8455.44
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9477.48,7097.1
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1223.03,230.69
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,597030.86,337888.06
W000821,2019 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,597030.86,337888.06
W000821,2019 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8460,8460
W000821,2019 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8460,8460
W000821,2019 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,OFFICE TOTALS:,8460,8460
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,720.56,571.12
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,402444.38,215527.73
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3309.21,1979.85
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37336.66,22512.35
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2454.09,1902.89
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20908.74,10621.74
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22067.08,19050.39
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,18794.91,17606.82
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,508035.63,289772.89
W000825,2019 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,508035.63,289772.89
W000825,2019 HON. JENNIFER WEXTON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6933.34,6933.34
W000825,2019 HON. JENNIFER WEXTON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6933.34,6933.34
W000825,2019 HON. JENNIFER WEXTON,INTERN ALLOWANCES,OFFICE TOTALS:,6933.34,6933.34
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,721.49,617.28
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,406472.21,221836.1
C001078,2019 HON. GERALD E. CONNOLLY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3012.62,2048.4
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,50925.22,31661.7
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1399.67,1020.57
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24941.88,14429.88
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24479.27,15389.67
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3093.61,2399.82
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,519846.41,292846.12
B001284,2019 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,519846.41,292846.12
B001284,2019 HON. SUSAN WILD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7655,7655
B001284,2019 HON. SUSAN WILD,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7655,7655
B001284,2019 HON. SUSAN WILD,INTERN ALLOWANCES,OFFICE TOTALS:,7655,7655
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,956.34,642.47
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,406134.21,208074.99
J000255,2019 HON. WALTER B. JONES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2834.06,202.56
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43213.9,21168.43
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1489.8,860.1
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41702,24505
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5043.3,3255.13
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2869.87,2007.52
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,569260.74,303287.91
W000816,2019 HON. ROGER WILLIAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,569260.74,303287.91
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,96.39,86.38
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,549798.85,281498.01
L000557,2019 HON. JOHN B. LARSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2306.96,2289.37
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51816.15,22278.66
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3949.37,3129.87
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23358.3,10302
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16180.87,4175.32
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6166.42,2973.21
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,697318.81,342629.71
W000808,2019 HON. FREDERICA S. WILSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,697318.81,342629.71
W000808,2019 HON. FREDERICA S. WILSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4463.33,4463.33
W000808,2019 HON. FREDERICA S. WILSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4463.33,4463.33
W000808,2019 HON. FREDERICA S. WILSON,INTERN ALLOWANCES,OFFICE TOTALS:,4463.33,4463.33
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,801.43,569.4
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,535960.27,271186.13
S001168,2019 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2125.76,1582.46
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36902.57,17334.87
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1353.72,719.28
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22990,11670
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4174.31,-2664.51
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2976,1488
W000795,2019 HON. JOE WILSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,630730.42,315215.2
