BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,961.92,313.29
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19907,6055
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9351.62,3471.65
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5391.88,1285.7
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,962202.92,331592.7
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,962202.92,331592.7
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7872.59,609.79
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,748855.3,254766.74
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31604.04,10791.78
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60062.93,19710.44
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7516.21,620.8
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16565,5855
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10659.58,1342.5
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6049.82,1475.74
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,889185.47,295172.79
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,889185.47,295172.79
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2477.93,1850.41
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,796711.51,294399.97
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14222.33,4539.45
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48794.47,15822.77
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12117,7795
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28325,11200
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11969.08,3710.38
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12441.48,6369
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,927058.8,345686.98
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,927058.8,345686.98
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1703.96,292.4
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,623139.85,166461.12
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13818.75,203.82
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72781.85,23727.19
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2646.42,0
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42126.52,15205.89
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6788.19,1567.39
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1800,600
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,764805.54,208057.81
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,764805.54,208057.81
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2487.9,698.94
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,733456.97,255613.31
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26377.95,11425.56
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,48881.87,19018.37
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3225.44,2543.4
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15521.7,5840.8
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5095.51,3514.63
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3528,1176
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,838575.34,299831.01
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,838575.34,299831.01
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13267.86,8148.73
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,755438.51,253487.33
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,57545.29,17958.96
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59451.64,21736.7
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,818.15,533.6
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16089.16,6089.16
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9149.32,3043.25
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2205,735
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,913964.93,311732.73
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,913964.93,311732.73
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,60011.51,1854.92
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,699098.25,235441.65
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15250.27,6269.01
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,44081.79,16633.01
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21564.15,1561.02
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18789.84,7209.84
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,32424.37,5918.66
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3066.19,1068.75
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,894286.37,275956.86
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,894286.37,275956.86
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,36863.34,31981.47
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,571589.31,181074.98
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36998.71,22984.18
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78700.15,27842.45
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1155.07,791.61
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20295.15,7523.02
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9856.16,2479.64
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2396.6,726.62
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,757854.49,275403.97
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,757854.49,275403.97
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3300.89,660.4
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,705169.77,251792.8
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27197.01,9051.02
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,54063.65,20525.5
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1318.93,375.13
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20899.38,10599.38
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10759.07,3909.7
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2348.46,782.82
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,825057.16,297696.75
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,825057.16,297696.75
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24127.94,17236.88
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,600144.15,199123.32
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6974.01,1622.52
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75683,38262.31
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12503.8,6695.32
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30015,10005
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4235.52,1389.11
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3256.01,1564.67
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,756939.43,275899.13
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,756939.43,275899.13
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6653.79,5613.28
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,784759.44,248840.99
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32439.64,12475.39
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81275.05,26002.08
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,44053.49,1734.17
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41786.5,11858
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16055.68,2807.29
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6628.74,2888.7
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1013652.33,312219.9
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1013652.33,312219.9
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,697.96,140.91
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,738117.8,234461.12
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20767.52,5801.84
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98355.55,32975.5
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1839.68,223.75
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15300,5580
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9251.02,1744.16
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4059,1353
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,888388.53,282280.28
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,888388.53,282280.28
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,62202.44,34904.74
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,649169.37,221999.97
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,32760.16,12132.97
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59364.35,21964.97
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,107109.99,70492.94
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16765,5580
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7169.83,1921.7
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2142.52,714
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,936683.66,369711.29
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,936683.66,369711.29
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13619.9,4193.62
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,683093.32,236466.66
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,69855.61,28245.7
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57220.53,19186.42
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23687.34,4582.6
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15183.23,5632.29
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10024.93,2060.12
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2280.26,1654.28
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,874965.12,302021.69
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,874965.12,302021.69
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,39909.68,18265.37
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,559821.15,190185.33
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,37524.23,11238.85
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58616.23,21332.6
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,55384.68,23838.6
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17420,6415
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12048.43,3025.38
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9112.95,2491.66
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,789837.35,276792.79
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,789837.35,276792.79
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7535.19,2034.24
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,663921.36,210942.53
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24220.84,8448.87
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72985.17,28393.7
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16841.72,7025.69
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15588.47,5612.48
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17851.66,6515.11
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3281.5,1712.5
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,822225.91,270685.12
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,822225.91,270685.12
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28566.47,13599.37
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,742183.85,257868.1
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23793.63,7590.08
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57686.34,22084.5
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15890.36,12076.52
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27367.76,12691.59
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10153.58,4975.83
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5194.62,411
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,910836.61,331296.99
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,910836.61,331296.99
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1542.15,503.44
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,706929.9,240300.03
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44970.62,12538.35
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,57556.11,21999.7
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2595.17,2087.97
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19781.71,6450
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19007.48,8695.57
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3141.62,1065.62
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,855524.76,293640.68
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,855524.76,293640.68
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21603.7,15544.53
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,717430.54,251416.66
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21046.39,5772.04
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62518.97,24404.57
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16950.82,1326.01
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16845,5580
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6784.69,1620.36
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3783.83,1180.77
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,866963.94,306844.94
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,866963.94,306844.94
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,144970.85,98939.51
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,461600.01,138525.03
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,33049.15,18050.72
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70898.72,25786.18
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,97949.99,68381.06
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,34925,11575
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9980.56,1766.41
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5630.67,1876.89
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,859004.95,364900.8
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,859004.95,364900.8
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6734.9,310.78
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,596002.48,200041.89
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43184.74,8440.53
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98765.37,34574.99
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3689.73,429.42
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20004.49,7800
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21078.65,11335.13
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14094.62,2117.29
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,803554.98,265050.03
T000193,2018 HON. BENNIE G. THOMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,803554.98,265050.03
T000467,2018 HON. GLENN THOMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1916.74,638.75
