BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
S000364,2018 HON. JOHN SHIMKUS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7891.57,2712.88
S000364,2018 HON. JOHN SHIMKUS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7569.98,2699.18
S000364,2018 HON. JOHN SHIMKUS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1331415.35,384487.9
S000364,2018 HON. JOHN SHIMKUS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1331415.35,384487.9
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2315.17,323.71
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1106405.66,406460.11
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11723.77,4041.48
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83902.03,21664.39
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2777.65,2075.35
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23383.4,7191.68
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16759.6,3973.63
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,35335.6,33199.9
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1282602.88,478930.25
S001154,2018 HON. BILL SHUSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1282602.88,478930.25
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3110.21,719.67
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1139221.72,337878.68
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58957.29,12461.26
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,100473.9,24113.01
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1221.67,259.75
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31062,11155
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16705.69,7354.07
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6677.58,1285.7
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1357430.06,395227.14
S001148,2018 HON. MICHAEL K. SIMPSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1357430.06,395227.14
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8226.83,354.24
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,996669.76,247814.46
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40405.88,8801.84
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,112,112
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,80301.83,20238.9
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8384.13,867.92
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22050,5485
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11723.43,1063.85
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6499.82,450
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1174373.68,285188.21
S001191,2018 HON. KYRSTEN SINEMA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1174373.68,285188.21
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2606.57,128.64
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1089689.25,292977.74
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18012.48,3790.15
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,68581.13,19786.66
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34721.5,22604.5
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,39261,10936
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18526.01,6556.93
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13303.68,862.2
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1284701.62,357642.82
S001165,2018 HON. ALBIO SIRES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1284701.62,357642.82
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1823.99,120.03
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,683565.25,60425.4
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13989.3,170.55
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,95162.57,22380.72
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2646.42,0
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,155934.39,113807.87
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6998.93,210.74
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20720,18920
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,980840.85,216035.31
S000480,2018 HON. LOUISE SLAUGHTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,980840.85,216035.31
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3591.21,1103.31
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1049350.4,315893.43
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42257.76,15879.81
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,62667.91,13786.04
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4750.16,1524.72
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23601.7,8080
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20428.8,15333.29
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5213.33,1685.33
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1211861.27,373285.93
S000510,2018 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1211861.27,373285.93
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17026.52,3758.66
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1008494.64,253056.13
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,73539.51,15994.22
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79401.49,19949.85
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3909.95,3091.8
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21969.16,5880
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,27333.95,18184.63
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2940,735
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1234615.22,320650.29
S001172,2018 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1234615.22,320650.29
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,115699.19,55687.68
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,950158.92,251060.67
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19118.72,3868.45
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60615.92,16534.13
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,37406.83,15842.68
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25224.84,6435
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,38893.49,6469.12
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3984.94,918.75
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1251102.85,356816.48
S000522,2018 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1251102.85,356816.48
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37907,1043.66
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,775175.39,203586.08
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,55461.22,18462.51
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,102863.92,24163.77
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,43462.72,42307.65
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27774.15,7479
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,15548.56,5692.4
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4238.77,1842.17
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1062431.73,304577.24
S001195,2018 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1062431.73,304577.24
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4332.79,1031.9
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,977747.34,272577.57
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,38381.06,11184.05
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75491.17,21427.52
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5638.23,4319.3
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32299.88,11400.5
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,39145.84,28386.77
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3131.28,782.82
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1176167.59,351110.43
S000583,2018 HON. LAMAR SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1176167.59,351110.43
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,26928.2,2800.26
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,854494.71,254350.56
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14127.62,7153.61
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,92780.14,17097.14
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13078.05,574.25
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40720,10705
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6652.01,2416.49
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4101.31,845.3
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1052882.04,295942.61
S001199,2018 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1052882.04,295942.61
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7018.57,364.78
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1041414.42,256654.98
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41319.53,8879.89
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,106866.2,25591.15
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,45622.32,1568.83
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,56514.16,14727.66
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18513.33,2457.65
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8997.32,2368.58
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1326265.85,312613.52
S001200,2018 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1326265.85,312613.52
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1203.76,505.8
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,971701.14,233583.34
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,29384.03,8616.51
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,143414.44,45058.89
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2741.57,901.89
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20975,5675
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12102.64,2851.62
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6812,2753
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1188334.58,299946.05
S001175,2018 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1188334.58,299946.05
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,92861.39,30658.95
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,928379.1,279209.73
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47348.24,14588.08
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79671.69,20307.34
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,107634.87,524.88
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22370,5605
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,23285.88,16116.05
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3545.51,1402.99
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1305096.68,368413.02
S001196,2018 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1305096.68,368413.02
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14283.49,663.59
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,983411.26,300317.94
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL BENEFITS,185,185
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,120389.8,50534.19
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,76626.47,19405.94
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,24204.48,517.14
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20815.98,5632.75
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11494.47,1469.54
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4960,2679.74
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1256370.95,381405.83
S001192,2018 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1256370.95,381405.83
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,42512.8,2603.12
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,795960.46,236139.31
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47068.02,9543.79
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,76891.74,18275.51
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,59628.67,4243.99
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,30497.3,13077.3
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,40077.97,28029.54
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,9614.84,501.89
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1102251.8,312414.45
S001187,2018 HON. STEVE STIVERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1102251.8,312414.45
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8415.24,880.05
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,924252.76,260331.4
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31114.46,6893.62
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96541.69,23556.52
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,18065.42,1223.7
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21168.47,5580
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25222.05,7370.39
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4066,784.5
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1128846.09,306620.18
S001201,2018 HON. THOMAS R SUOZZI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1128846.09,306620.18
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28834.48,268.01
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1032956.48,290772.63
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,43853.54,20059.91
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78911.72,21225.38
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16494.21,603.85
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37316.08,9948.32
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14995.15,4841.57
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5605.62,411
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1258967.28,348130.67
S001193,2018 HON. ERIC SWALWELL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1258967.28,348130.67
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1701.2,159.05
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1024027.73,317097.83
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,61806.52,16835.9
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78185.29,20629.18
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2858.19,263.02
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25361.71,5580
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,30307.16,11299.68
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4179.62,1038
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1228427.42,372902.66
T000472,2018 HON. MARK TAKANO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1228427.42,372902.66
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21885.28,281.58
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1067088.93,349658.39
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31873.5,10827.11
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,85299.54,22780.57
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32435.24,15484.42
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22550,5705
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8974.6,2189.91
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4836.39,1052.56
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1274943.48,407979.54
T000477,2018 HON. SCOTT TAYLOR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1274943.48,407979.54
T000478,2018 HON. CLAUDIA TENNEY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,149961.84,4990.99
